REGEOGR;VB01001_SEXO;VB01002_COR_RACA;VB01003_IDADE;VB01010A-PESSOAS;VB01021-SERIE;VB01022-TURNO;VB01026-PRETENSAO;VB02024-ALIMENTACAO;TEMPOEDFIS;VB07010-BULLYING;VB09010-AGRESSÃO;VB09016-ABUSO;VB06001
2;2;4;15;4;4;1;3;1;90;2;1;2;2
2;1;5;15;6;4;1;3;1;70;1;2;2;1
2;1;4;16;6;4;1;3;1;90;2;1;2;2
2;1;2;15;5;4;1;3;1;90;2;1;2;2
2;1;5;14;6;4;1;2;1;50;2;1;2;2
2;1;1;15;3;4;1;3;1;15;2;1;2;2
2;1;2;17;5;4;1;3;1;35;1;1;2;2
2;1;2;16;6;4;1;3;1;70;1;1;2;2
2;2;4;16;6;4;1;3;2;35;2;1;2;2
2;2;2;14;5;4;1;3;1;45;2;1;2;2
2;2;1;15;8;4;1;5;2;0;3;1;2;2
2;2;1;18;5;4;1;3;1;10;2;1;2;2
2;2;3;14;2;4;1;3;1;0;2;1;2;2
2;1;2;15;4;4;1;5;2;0;1;1;2;1
2;1;4;14;5;4;3;3;1;25;1;1;2;2
2;1;1;16;6;4;3;3;1;65;1;1;2;2
2;1;4;15;7;4;3;3;1;175;2;1;2;2
2;2;4;16;4;4;3;3;2;55;1;2;2;2
2;1;2;14;4;4;3;3;1;65;2;1;2;2
2;1;4;16;4;4;3;2;1;30;1;1;2;1
2;2;1;16;4;4;3;3;1;110;2;1;2;2
2;1;4;17;9;4;3;3;3;220;1;1;2;2
2;2;4;13;4;4;3;3;1;0;1;1;2;2
2;2;4;13;7;4;3;3;1;110;2;1;2;2
2;2;4;18;5;4;3;2;1;45;2;1;2;2
2;2;1;17;7;4;3;3;1;15;1;1;2;2
2;2;4;15;2;4;3;3;1;55;1;1;2;1
2;1;2;17;7;4;3;3;2;55;2;1;2;2
2;2;4;17;4;4;3;3;1;130;2;3;2;2
2;2;4;17;4;4;3;3;1;0;2;1;2;2
2;2;4;16;3;4;3;1;5;35;1;3;1;2
2;1;4;14;7;4;1;3;1;30;1;1;2;2
2;1;4;16;7;4;1;4;2;35;1;1;2;2
2;2;1;13;3;4;1;4;1;260;1;2;1;2
2;1;4;14;6;4;1;3;3;25;1;1;2;2
2;1;2;15;5;4;1;5;1;0;1;1;2;2
2;1;4;15;2;4;1;3;1;65;2;1;2;2
2;1;4;15;5;4;1;2;1;70;1;3;2;2
2;1;2;14;7;4;1;3;1;65;2;1;2;2
2;2;1;15;4;4;1;2;1;105;1;2;2;2
2;2;4;15;4;4;1;3;1;70;1;1;2;1
2;2;5;14;3;4;1;3;1;55;1;1;2;1
2;2;5;14;3;4;1;3;1;25;1;1;2;2
2;1;1;16;3;4;1;4;1;45;2;1;2;2
2;2;4;15;2;4;1;2;2;35;2;1;2;2
2;1;5;14;2;4;1;3;1;15;1;3;2;2
2;2;4;13;4;4;1;4;1;15;1;1;2;2
2;2;4;13;4;4;1;3;1;140;2;1;2;2
2;2;4;15;3;4;1;3;1;25;2;1;2;2
2;2;4;14;6;4;1;3;1;65;2;1;2;2
2;1;1;14;5;4;1;3;1;;99;99;99;99
2;2;4;14;2;4;1;3;1;25;1;1;2;1
2;2;5;15;4;4;1;5;1;15;2;1;2;2
2;2;4;14;2;4;1;3;3;35;1;1;2;2
2;2;2;14;2;4;3;3;1;245;2;1;2;2
2;1;4;14;6;4;1;3;1;55;1;1;2;2
2;2;4;14;6;4;1;4;3;60;1;1;2;2
2;1;4;15;4;4;3;1;1;0;2;6;2;2
2;2;2;15;7;4;3;3;2;;2;1;2;2
2;2;1;14;6;4;3;3;3;45;1;3;2;2
2;2;5;17;5;4;3;3;1;0;2;1;2;1
2;2;4;15;5;4;3;3;1;35;1;2;2;2
2;2;4;14;6;4;3;3;1;30;2;1;2;2
2;2;1;15;6;4;3;2;1;5;1;1;2;2
2;2;4;17;2;4;3;4;1;5;2;1;2;2
2;1;4;17;5;4;3;4;1;30;1;1;1;2
2;2;1;15;5;4;3;3;1;90;2;2;2;1
2;2;4;15;4;4;3;3;1;5;2;1;2;2
2;2;1;15;5;4;3;3;1;15;2;1;2;1
2;1;1;15;5;4;3;3;1;65;2;1;2;2
2;2;4;15;4;4;3;3;1;10;1;2;2;2
2;2;4;14;4;4;3;3;1;35;2;1;2;2
2;2;4;16;3;4;3;1;3;25;1;4;1;2
2;2;4;15;4;4;3;3;1;45;2;1;2;2
2;1;1;15;4;4;3;5;1;55;1;1;2;2
2;2;5;14;6;4;3;3;1;25;2;1;1;2
2;2;2;15;3;4;3;1;3;15;1;1;2;2
2;2;2;14;5;4;3;1;1;5;1;1;2;2
2;2;4;14;3;3;3;3;1;15;1;5;2;2
2;1;2;15;4;4;3;3;1;65;2;1;2;2
2;2;3;17;9;4;3;1;3;45;1;2;2;2
2;2;4;15;4;4;3;3;1;65;1;1;2;2
2;2;3;14;4;4;3;3;1;35;2;1;2;2
2;2;1;17;5;4;3;3;3;0;2;1;2;2
2;2;5;15;4;4;3;3;4;0;1;8;2;1
2;2;4;15;3;4;3;3;1;65;2;1;2;2
2;2;2;14;5;4;3;3;1;0;2;1;2;2
2;1;2;14;3;4;3;3;1;15;2;1;2;2
2;2;4;14;7;4;3;3;2;15;2;1;2;2
2;1;4;14;3;4;1;2;3;10;2;1;2;2
2;2;2;19;3;4;3;3;1;90;1;1;2;2
2;1;4;15;6;4;3;4;3;110;1;1;1;2
2;1;4;14;5;4;1;3;2;0;1;1;2;2
2;1;4;14;6;4;1;5;1;0;1;1;2;2
2;1;4;15;3;4;1;3;2;0;2;1;2;1
2;1;2;13;4;4;1;3;1;0;1;2;2;2
2;2;4;14;5;4;1;3;1;0;2;1;2;2
2;1;3;15;4;4;1;1;1;0;1;1;2;2
2;2;4;13;7;4;1;3;1;0;1;1;2;2
2;2;4;14;4;4;1;5;1;0;1;1;2;2
2;2;2;15;5;4;1;3;1;0;2;1;2;2
2;2;2;13;3;4;1;2;1;0;1;1;2;2
2;2;4;14;4;4;1;3;1;0;1;8;2;2
2;2;3;14;4;4;1;3;1;45;2;1;2;2
2;1;1;14;2;4;1;3;2;0;2;1;2;2
2;1;2;13;4;4;1;3;1;0;1;8;2;2
2;2;3;14;4;4;1;3;2;0;1;1;2;2
2;1;5;14;5;4;1;3;1;0;99;2;2;2
2;1;4;14;4;4;1;2;1;0;1;4;2;2
2;1;4;14;3;4;1;3;1;0;2;2;2;2
2;1;4;15;4;4;1;2;1;0;1;1;2;2
2;2;3;13;3;4;1;3;1;0;2;1;2;2
2;2;3;13;5;4;1;3;1;0;2;1;2;2
2;2;4;13;4;4;1;1;1;0;2;1;2;2
2;2;4;14;3;4;1;3;1;0;1;1;2;2
2;2;4;14;3;4;1;3;1;0;1;1;1;2
2;1;4;15;2;4;1;3;2;0;2;4;2;2
2;2;4;14;4;4;1;3;1;0;1;1;2;2
2;1;4;14;5;4;1;3;1;0;2;1;2;2
2;2;4;14;4;4;1;3;1;0;1;2;2;2
2;1;5;15;3;4;1;3;1;0;2;1;2;2
2;1;4;14;5;4;1;3;2;0;1;1;2;1
2;2;1;15;5;4;1;3;1;0;2;2;2;2
2;1;4;17;3;4;1;3;1;0;2;1;2;2
2;1;1;15;4;4;1;3;1;0;2;1;2;2
2;1;5;14;4;4;1;4;1;25;2;1;2;2
2;1;1;15;4;4;1;3;1;0;2;1;2;2
2;1;1;13;5;4;1;3;1;0;1;1;2;2
2;2;5;15;3;4;1;1;1;0;1;1;2;2
2;2;5;15;8;4;1;3;1;0;2;1;2;2
2;2;2;13;4;4;3;1;1;0;2;1;2;2
2;2;4;15;2;4;3;3;1;0;2;1;2;2
2;1;4;15;3;4;3;3;1;0;2;1;2;1
2;2;3;14;4;4;3;3;1;0;2;1;2;2
2;1;4;15;4;4;3;3;1;0;2;3;2;2
2;1;4;13;5;4;3;3;1;0;2;1;2;2
2;2;3;14;5;4;3;1;1;0;1;1;2;2
2;1;4;15;4;4;3;3;1;0;2;1;2;2
2;2;4;14;4;4;3;3;1;0;1;1;2;2
2;2;4;14;3;4;3;3;1;0;1;1;2;2
2;2;4;13;4;4;3;3;1;0;2;1;2;2
2;1;4;15;2;4;3;3;3;0;2;1;2;2
2;2;4;15;3;4;3;3;1;0;1;1;2;2
2;1;4;14;4;4;3;3;2;0;1;1;2;2
2;1;4;14;5;4;3;3;1;0;2;1;2;2
2;2;4;15;2;4;3;1;1;0;2;1;2;2
2;1;5;14;6;4;3;3;1;0;1;1;2;2
2;1;2;14;4;4;3;3;1;0;1;2;2;2
2;2;4;16;3;4;3;3;1;0;2;1;2;2
2;2;4;14;5;4;3;5;3;0;1;1;2;2
2;2;4;13;5;4;3;4;1;0;2;4;2;2
2;2;3;13;5;4;3;3;1;0;1;8;2;2
2;2;2;13;4;4;3;3;3;0;1;3;2;2
2;1;5;14;6;4;3;3;3;0;1;1;2;2
2;1;2;16;3;4;3;3;1;0;1;1;2;2
2;1;3;15;5;4;3;3;1;0;2;1;2;1
2;1;4;14;5;4;3;3;1;0;2;1;2;2
2;1;4;17;5;4;1;3;1;90;2;2;2;2
2;2;2;16;6;4;1;3;2;0;1;1;2;2
2;2;4;15;4;4;1;3;1;35;1;1;2;2
2;1;4;17;5;4;1;3;1;70;1;1;2;2
2;1;1;17;4;4;1;5;1;90;1;1;2;2
2;2;4;16;6;4;1;3;1;10;1;1;2;2
2;2;4;14;4;4;1;3;1;0;1;1;2;2
2;2;4;17;4;4;1;3;1;110;1;2;1;1
2;2;4;15;5;4;1;3;1;70;1;3;2;2
2;2;1;14;6;4;1;3;1;0;1;1;2;2
2;2;4;13;3;4;1;3;3;15;2;1;2;2
2;1;4;15;4;4;1;3;1;50;2;1;2;2
2;2;4;15;3;4;1;3;1;0;2;1;2;1
2;1;2;16;5;4;1;3;1;70;1;3;2;2
2;1;5;17;3;4;1;3;1;110;1;1;2;1
2;1;2;14;7;4;1;3;1;50;2;1;2;2
2;2;4;14;8;4;1;3;1;0;1;1;2;2
2;2;2;15;7;4;1;3;3;25;1;1;2;2
2;2;2;14;6;4;1;5;1;50;2;1;2;2
2;1;1;17;10;4;1;3;1;0;1;1;2;2
2;1;1;16;6;4;1;4;1;130;2;1;2;2
2;1;1;17;5;4;1;1;1;70;2;1;2;2
2;1;5;17;3;4;1;3;1;140;2;1;2;2
2;2;2;15;4;4;1;3;3;50;1;1;2;2
2;2;4;14;4;4;1;3;1;0;2;7;2;2
2;2;1;14;4;4;1;3;3;30;1;1;2;2
2;1;4;15;4;4;1;3;1;10;2;1;2;2
2;2;4;13;6;4;1;2;1;110;2;1;2;2
2;2;4;14;6;4;1;2;2;0;1;1;2;2
2;1;4;16;6;4;1;5;1;0;2;1;2;2
2;1;4;15;4;4;1;2;1;0;1;1;2;2
2;1;2;16;3;4;1;3;1;15;1;8;2;2
2;2;4;13;5;4;1;1;1;0;2;1;2;2
2;2;2;14;6;4;1;3;1;0;2;1;2;2
2;1;4;16;4;4;1;5;1;0;3;1;1;2
2;2;4;15;4;4;1;3;1;0;1;1;2;2
2;2;3;17;4;4;1;3;1;0;1;1;2;2
2;2;2;15;3;4;1;1;1;0;2;2;2;2
2;2;1;13;5;4;1;3;1;0;1;1;2;2
2;1;1;14;5;4;1;3;2;0;1;1;2;2
2;1;4;15;7;4;1;3;1;0;1;1;2;2
2;2;4;16;6;4;1;3;1;0;1;1;2;2
2;2;4;14;5;4;1;3;1;0;1;1;2;1
2;1;4;14;5;4;1;5;3;0;2;1;2;2
2;1;4;17;3;4;1;3;1;0;1;1;2;2
2;1;4;15;6;4;3;4;4;0;1;1;1;2
2;2;1;15;3;4;3;3;1;0;2;1;2;2
2;1;2;17;4;4;3;4;1;50;1;1;2;2
2;1;2;15;4;4;3;1;4;135;1;3;2;2
2;2;4;15;4;4;3;3;1;10;1;1;2;2
2;2;1;19;5;4;3;3;1;130;1;8;2;2
2;2;4;16;2;4;3;3;1;0;2;1;2;2
2;2;4;15;2;4;3;5;1;0;2;1;2;2
2;1;1;16;3;4;3;2;1;130;1;1;2;2
2;1;4;14;4;4;3;2;1;50;1;1;2;2
2;2;4;15;3;4;3;3;1;25;1;1;2;2
2;1;2;16;3;4;3;3;1;0;2;1;2;2
2;2;1;17;3;4;3;5;3;0;1;3;2;2
2;2;1;15;5;4;3;3;1;0;1;1;2;2
2;1;1;18;4;4;3;4;3;10;2;1;2;2
2;2;4;13;3;4;3;3;1;90;2;1;2;2
2;1;2;15;3;4;3;3;1;90;2;1;2;2
2;1;2;17;4;4;3;3;4;195;1;3;2;2
2;1;4;14;2;4;3;3;3;30;1;2;2;2
2;2;2;16;4;4;3;3;1;0;1;1;2;2
2;1;1;16;4;4;3;3;1;0;1;1;2;2
2;1;4;15;2;4;3;3;1;130;2;1;2;2
2;1;3;14;4;4;3;3;1;0;1;1;2;2
2;2;4;16;2;4;3;4;1;30;2;2;2;1
2;2;2;16;2;4;3;3;1;70;1;1;2;2
2;2;1;15;6;4;3;3;1;0;1;1;2;2
2;2;4;16;2;4;3;3;1;0;2;1;2;2
2;1;1;16;7;4;3;3;1;50;1;1;2;2
2;2;2;15;5;4;3;3;1;0;1;1;2;2
2;2;4;14;5;4;3;3;1;0;2;1;2;2
2;1;2;13;4;4;3;5;1;0;2;1;2;2
2;1;2;16;4;4;3;3;2;0;2;1;2;2
2;1;2;14;6;4;3;1;1;45;2;1;2;2
2;2;4;14;4;4;3;1;1;0;1;1;2;2
2;1;4;15;5;4;3;3;1;15;1;1;2;2
2;2;4;13;7;4;3;3;1;0;1;1;2;2
2;1;2;16;7;4;3;3;1;65;1;1;2;2
2;1;1;13;3;4;3;3;1;90;2;1;2;2
2;2;1;15;4;4;1;3;1;0;1;2;2;2
2;1;4;14;4;4;1;3;1;10;2;3;1;2
2;1;4;14;4;4;1;3;1;0;1;3;2;2
2;1;2;15;5;4;1;5;1;0;2;6;2;1
2;1;2;17;3;4;1;3;3;0;2;1;2;2
2;1;4;14;4;4;1;3;2;0;2;1;2;2
2;2;4;14;4;4;1;3;1;0;2;1;2;2
2;2;4;15;10;4;1;3;1;0;1;1;2;2
2;1;2;15;10;4;1;1;1;55;2;1;2;2
2;1;1;14;2;4;5;3;1;0;2;1;2;2
2;1;5;14;3;4;1;4;1;25;1;1;2;2
2;1;2;16;2;4;1;3;1;0;2;1;2;1
2;1;4;14;5;4;1;3;1;0;2;1;2;2
2;2;4;18;3;4;1;4;3;0;1;1;2;2
2;1;1;13;3;4;1;5;1;125;2;1;2;2
2;2;4;15;5;4;1;3;1;0;1;1;2;2
2;2;2;15;7;4;1;3;4;35;2;1;2;2
2;2;4;16;4;4;1;3;1;0;2;1;2;2
2;2;1;16;4;4;1;3;1;25;2;1;2;2
2;1;2;16;5;4;1;3;1;45;1;5;2;1
2;2;4;13;4;4;1;1;1;0;2;1;2;2
2;1;4;14;5;4;1;3;1;0;2;1;2;2
2;2;4;15;4;4;1;3;1;0;1;1;2;2
2;2;4;15;3;4;1;3;1;10;1;1;2;2
2;2;4;15;7;4;1;3;1;0;2;1;2;2
2;1;4;16;3;4;1;3;3;35;2;1;2;2
2;2;1;14;4;4;1;1;1;0;1;1;2;1
2;1;4;13;6;4;1;3;1;0;1;1;2;2
2;2;2;16;2;4;1;3;1;0;1;1;2;2
2;1;4;19;4;4;1;3;1;0;2;1;2;2
2;1;4;17;3;4;1;3;1;0;1;1;2;2
2;2;4;14;5;4;3;4;2;70;2;5;2;2
2;1;2;14;3;4;3;3;1;25;2;1;2;2
2;2;4;13;7;4;3;2;1;0;2;1;2;2
2;2;1;14;3;4;3;3;1;0;2;1;2;2
2;1;4;15;3;4;3;3;1;0;2;1;2;2
2;2;4;13;5;4;3;3;1;0;2;1;2;2
2;1;4;14;4;4;3;3;1;25;2;1;2;2
2;1;3;13;5;4;3;5;1;15;2;99;2;2
2;2;2;14;5;4;3;3;1;90;2;1;2;2
2;1;1;13;7;4;3;4;1;0;2;4;2;2
2;1;4;13;3;4;3;3;2;0;1;1;2;2
2;1;2;14;4;4;3;3;3;0;1;1;2;2
2;1;4;13;5;4;3;3;1;15;2;1;2;2
2;1;2;14;4;4;3;3;2;45;2;1;2;2
2;2;4;14;3;4;3;3;1;0;1;1;2;2
2;1;4;14;2;4;3;5;1;55;2;3;2;2
2;2;1;14;4;4;3;5;1;5;2;1;2;2
2;1;4;14;4;4;3;1;1;0;1;1;2;2
2;1;4;15;5;4;3;5;3;65;2;1;2;2
2;2;2;13;5;4;3;3;1;0;2;1;2;2
2;2;4;13;6;4;3;1;1;0;2;1;1;2
2;2;4;15;6;4;3;2;1;0;2;1;2;2
2;2;4;14;4;4;3;3;1;0;1;1;2;2
2;2;1;14;5;4;3;3;1;275;1;1;2;2
2;1;4;14;5;4;3;1;1;35;2;1;2;2
2;1;1;15;3;4;3;3;1;0;1;1;2;2
2;2;1;14;2;4;3;3;1;0;1;3;2;1
2;2;4;14;2;4;1;3;1;0;2;1;2;2
2;2;4;14;4;4;1;3;1;0;1;1;2;2
2;1;1;16;3;4;1;3;1;0;2;1;2;2
2;1;1;14;3;4;1;3;1;15;2;1;2;2
2;1;2;16;7;4;1;3;1;0;2;1;2;2
2;1;2;14;4;4;1;3;1;0;1;2;2;1
2;1;4;14;3;4;1;3;1;0;1;1;2;2
2;2;5;16;2;4;1;3;2;0;1;1;2;2
2;2;5;15;4;4;1;3;4;0;2;4;2;2
2;2;1;15;3;4;1;3;1;0;1;1;2;2
2;2;1;15;5;4;3;3;1;0;1;4;2;2
2;1;3;15;4;4;3;3;2;0;1;4;2;2
2;1;1;14;4;4;3;5;1;0;1;3;2;2
2;1;4;18;8;4;3;3;1;0;1;2;2;2
2;1;2;14;6;4;3;2;1;130;2;1;2;1
2;2;1;14;3;4;3;3;1;0;2;1;2;2
2;1;1;15;5;4;3;3;1;0;1;1;2;2
2;1;2;15;5;4;3;1;1;0;2;1;2;2
2;1;1;17;4;4;3;3;1;0;2;1;2;2
2;1;3;14;4;4;3;3;1;50;2;1;2;2
2;1;4;15;5;4;3;1;1;0;1;1;2;2
2;2;1;14;2;4;3;5;5;0;1;3;2;2
2;2;5;14;3;4;3;3;1;0;2;1;2;2
2;2;4;14;4;4;3;3;1;0;1;1;2;2
2;1;4;14;2;4;3;3;1;50;1;3;2;2
2;2;3;14;3;4;3;3;1;0;1;1;2;2
2;1;3;14;5;4;3;3;1;0;2;1;2;2
2;2;4;15;4;4;3;3;1;0;2;1;2;2
2;1;2;13;4;4;3;1;1;70;2;1;2;2
2;2;4;15;5;4;3;1;1;10;1;1;2;1
2;2;1;13;4;4;3;3;1;0;1;2;2;2
2;1;2;13;3;4;3;3;1;35;2;1;2;2
2;2;2;15;5;4;3;3;1;0;1;1;2;2
2;2;1;13;4;4;3;1;1;0;1;1;2;2
2;1;4;14;6;4;3;3;2;0;1;8;1;2
2;1;4;14;5;4;3;3;1;0;2;1;2;2
2;2;5;13;3;4;3;3;1;0;1;2;2;2
2;2;2;13;5;4;3;3;1;0;1;1;2;2
2;2;1;16;4;4;3;3;1;0;2;1;2;2
2;2;4;15;3;4;3;3;1;0;1;1;2;2
2;1;1;13;2;4;3;3;1;15;2;1;2;2
2;2;5;14;4;4;3;3;1;0;2;1;2;2
2;1;5;14;7;4;3;3;1;0;1;1;2;2
2;1;4;15;6;4;3;3;1;0;1;1;2;2
2;1;2;15;7;4;3;4;1;90;1;1;2;2
2;2;4;14;4;4;3;3;3;50;2;1;2;2
2;2;4;13;5;4;3;3;1;10;2;1;2;2
2;1;2;13;5;4;1;3;1;105;1;1;2;2
2;2;4;16;3;4;3;3;1;30;2;1;2;2
2;2;5;13;3;4;3;3;2;70;2;1;2;2
2;1;4;14;5;4;3;3;1;30;1;1;2;2
2;1;4;14;3;4;3;5;1;50;2;1;2;2
2;1;4;13;3;4;3;3;2;105;2;1;2;2
2;2;5;15;4;4;3;3;1;0;2;1;2;2
2;2;2;16;5;4;3;3;1;0;2;1;2;2
2;2;3;15;7;4;3;3;1;90;1;1;2;2
2;2;4;15;4;4;3;4;1;60;1;2;2;2
2;2;1;15;3;4;1;3;1;50;1;1;2;1
2;2;1;14;3;4;1;3;1;0;1;1;2;2
2;1;3;14;5;4;1;3;1;0;2;1;2;2
2;2;4;14;8;4;1;3;1;110;2;1;2;2
2;2;4;14;3;4;1;2;1;0;2;1;2;2
2;1;1;14;5;4;1;3;1;90;2;1;2;2
2;2;4;15;4;4;1;3;1;130;1;1;1;2
2;1;1;15;4;4;1;2;1;260;1;1;2;2
2;2;1;15;3;4;1;3;1;130;1;3;2;2
2;1;1;14;3;4;1;3;1;70;2;1;2;2
2;1;1;13;4;4;1;3;1;70;2;1;2;2
2;2;5;14;4;4;1;3;1;0;1;99;2;2
2;1;3;14;2;4;1;3;1;0;2;1;2;2
2;2;2;14;4;4;1;1;1;0;1;1;2;2
2;2;4;14;3;4;1;1;1;0;1;1;2;2
2;2;2;14;3;4;1;3;1;0;2;1;2;2
2;1;4;14;7;4;1;1;1;50;2;1;2;2
2;1;2;16;3;4;1;3;1;130;1;1;2;2
2;1;3;14;5;4;1;3;1;110;2;1;2;2
2;2;2;14;4;4;1;3;1;90;1;1;2;2
2;2;4;14;3;4;1;3;1;0;1;1;2;2
2;1;4;14;5;4;1;1;1;0;2;1;2;2
2;1;5;15;5;4;1;1;1;50;2;1;2;2
2;2;4;14;4;4;1;3;1;70;1;2;2;2
2;2;4;14;4;4;1;3;1;50;2;1;2;2
2;2;4;17;5;4;1;4;3;0;1;1;2;1
2;1;3;14;4;4;1;3;1;0;2;1;2;2
2;2;1;15;3;4;1;3;1;5;2;1;2;2
2;2;4;15;2;4;3;5;4;0;1;1;1;2
2;1;5;15;6;4;1;3;1;35;2;1;2;2
2;1;2;14;3;4;3;5;1;90;1;1;2;2
2;2;4;13;4;4;3;3;1;5;1;1;2;1
2;2;3;14;3;4;3;3;1;0;1;1;2;1
2;1;4;15;5;4;3;3;1;0;2;1;2;2
2;1;1;14;4;4;3;3;1;30;2;1;2;2
2;2;4;14;3;4;3;3;1;30;2;1;2;2
2;1;2;13;2;4;3;3;1;0;1;1;2;2
2;2;5;13;4;4;3;3;4;0;1;1;2;2
2;2;1;13;4;4;3;3;2;0;1;3;2;2
2;1;1;14;2;4;3;3;2;45;2;1;2;2
2;2;4;14;3;4;3;3;1;10;2;1;2;2
2;2;2;14;5;4;3;3;1;70;1;1;2;2
2;1;1;14;5;4;2;5;1;0;2;2;2;2
2;2;1;13;4;4;3;5;3;0;1;1;2;1
2;1;4;13;5;4;3;3;1;0;2;1;2;2
2;1;4;14;3;4;3;3;1;30;2;1;2;2
2;2;2;14;4;4;3;3;1;0;2;1;2;2
2;1;4;13;4;4;3;4;1;0;1;1;2;2
2;2;5;14;4;4;3;3;1;50;1;1;2;2
2;2;4;15;4;4;3;3;1;90;2;1;2;2
2;1;2;14;5;4;3;3;1;0;2;1;2;2
2;1;4;16;8;4;3;3;1;0;2;1;2;2
2;2;1;14;4;4;3;2;1;50;1;1;2;2
2;1;2;14;4;4;3;3;3;45;1;1;2;2
2;2;4;18;2;4;3;3;1;0;2;1;2;2
2;1;1;15;7;4;3;3;1;0;2;1;2;2
2;2;4;15;3;4;3;3;1;0;2;2;2;2
2;1;1;15;2;4;3;3;3;0;2;1;2;2
2;2;3;15;5;4;3;3;1;0;2;1;2;2
2;1;4;16;5;4;3;3;1;0;1;2;2;2
2;1;1;14;2;4;3;3;1;45;1;2;2;2
2;2;1;16;5;4;3;3;1;0;2;1;2;2
2;1;1;14;3;4;3;1;1;0;2;1;2;2
2;1;4;15;4;4;3;4;1;0;3;1;2;2
2;1;4;14;4;4;3;3;1;0;1;1;2;2
2;2;4;16;5;4;3;3;1;5;2;1;2;2
2;2;1;15;7;4;3;3;2;0;1;7;2;2
2;2;4;14;4;4;3;5;1;0;1;1;2;2
2;2;2;16;6;4;3;3;1;0;2;3;2;2
2;1;2;16;3;4;3;3;1;0;2;4;2;2
2;1;4;16;6;4;3;5;1;0;2;1;2;2
2;1;1;17;3;4;3;2;1;0;2;1;2;2
2;1;5;14;4;4;3;3;1;0;2;2;2;2
2;1;2;16;5;4;3;3;1;0;2;1;2;2
2;1;4;16;5;4;3;3;1;0;1;2;2;1
2;2;1;15;3;4;3;3;1;0;1;1;2;2
2;2;4;14;4;4;3;3;3;0;1;1;2;2
2;2;3;16;8;4;3;1;3;0;3;2;2;2
2;1;2;16;3;4;3;3;1;0;1;1;2;2
2;1;4;14;5;4;3;1;1;0;1;1;2;2
2;1;2;14;6;4;3;3;1;0;2;1;2;2
2;2;1;16;4;4;3;3;1;0;1;2;2;2
2;1;2;16;5;4;3;3;1;0;1;1;2;2
2;1;2;16;4;4;3;3;1;0;2;3;1;1
2;2;4;16;6;4;3;3;3;0;1;4;2;2
2;2;1;16;2;4;3;1;1;0;2;1;2;2
2;2;1;14;4;4;3;1;1;0;2;1;1;1
2;2;4;17;3;4;3;3;1;70;2;1;2;2
2;1;2;16;3;4;3;1;2;0;1;1;2;2
2;1;1;14;3;4;3;3;1;0;2;2;2;1
2;2;4;15;4;4;3;3;1;50;1;1;2;2
2;1;1;15;6;4;3;3;1;70;1;1;2;1
2;2;4;14;4;4;3;3;1;50;2;1;2;2
2;1;2;16;2;4;3;4;1;0;2;1;2;2
2;1;1;15;4;4;3;3;1;0;2;1;2;2
2;1;4;15;5;4;3;3;5;0;1;1;1;1
2;2;4;16;3;4;3;3;1;10;1;1;2;2
2;1;4;15;4;4;3;2;1;0;1;2;2;1
2;1;1;16;5;4;3;3;1;50;1;1;2;1
2;2;3;15;6;4;3;4;1;70;2;1;2;2
2;1;4;14;3;4;3;3;1;70;2;6;1;2
2;1;4;15;3;4;3;3;1;30;2;1;2;2
2;2;4;16;5;4;3;3;2;0;2;1;2;2
2;2;3;17;7;4;3;3;1;0;2;1;2;2
2;1;4;15;5;4;3;3;4;30;1;1;2;2
2;2;1;14;6;4;1;3;1;0;1;1;2;2
2;1;2;14;4;4;5;2;1;260;1;1;2;2
2;1;5;14;3;4;5;3;1;90;1;1;2;2
2;1;2;14;5;4;1;3;1;0;2;1;2;2
2;1;2;14;4;4;5;3;1;130;2;1;2;2
2;1;4;15;4;4;1;3;1;0;2;1;2;2
2;1;3;13;4;4;1;1;1;0;1;2;2;2
2;1;4;14;4;4;1;3;1;70;1;1;2;2
2;1;1;14;3;4;5;3;1;130;2;1;2;2
2;1;1;14;4;4;1;3;1;25;2;1;2;2
2;2;1;14;4;4;1;1;1;220;3;5;2;2
2;1;1;14;2;4;1;3;1;0;1;6;2;2
2;2;2;14;4;4;1;2;2;0;1;5;2;2
2;1;5;15;4;4;5;4;3;65;1;1;2;1
2;2;1;14;2;4;1;1;3;125;2;1;2;2
2;1;1;14;3;4;1;3;1;110;2;1;2;2
2;1;1;14;6;4;1;3;1;0;2;1;2;2
2;2;3;16;3;4;5;3;1;90;2;1;1;2
2;1;2;14;3;4;1;1;1;50;2;1;2;2
2;1;1;13;3;4;5;5;1;10;2;1;2;1
2;1;4;14;5;4;1;3;1;0;2;4;2;2
2;1;5;13;4;4;1;3;1;0;1;2;2;2
2;1;1;13;6;4;1;4;1;220;1;1;2;2
2;1;5;13;3;4;1;1;1;30;1;1;2;2
2;1;4;15;4;4;1;2;1;0;2;1;2;2
2;1;1;13;6;4;1;1;1;130;2;2;2;2
2;1;1;14;7;4;5;2;1;110;2;1;2;2
2;2;1;15;5;4;1;1;1;0;1;5;2;2
2;2;1;14;4;4;5;3;1;0;2;1;2;2
2;1;1;13;3;4;1;1;1;110;1;1;2;2
2;1;1;14;4;4;1;2;1;0;2;1;2;2
2;2;4;13;2;4;1;1;1;130;1;1;2;2
2;2;4;13;4;4;5;3;1;90;2;1;2;2
2;2;1;13;4;4;5;1;1;0;2;1;2;2
